,ticker,date,close
8123607,LEE,2018-03-23,2.0
8123608,LEE,2018-03-26,2.0
8123609,LEE,2018-03-27,2.0
8131250,LEG,2018-03-02,41.8
8131251,LEG,2018-03-05,43.93
8131252,LEG,2018-03-06,45.51
8131253,LEG,2018-03-07,45.07
8131254,LEG,2018-03-08,45.32
8131255,LEG,2018-03-09,46.41
8131256,LEG,2018-03-12,46.87
8131257,LEG,2018-03-13,47.02
8131258,LEG,2018-03-14,47.41
8131259,LEG,2018-03-15,46.01
8131260,LEG,2018-03-16,46.26
8131261,LEG,2018-03-19,45.81
8131262,LEG,2018-03-20,45.23
8131263,LEG,2018-03-21,45.27
8131264,LEG,2018-03-22,44.23
8131265,LEG,2018-03-23,43.13
8131266,LEG,2018-03-26,43.78
8131267,LEG,2018-03-27,43.62
8138908,LEN,2018-03-02,57.48
8138909,LEN,2018-03-05,58.31
8138910,LEN,2018-03-06,59.17
8138911,LEN,2018-03-07,59.29
8138912,LEN,2018-03-08,58.66
8138913,LEN,2018-03-09,59.79
8138914,LEN,2018-03-12,60.43
8138915,LEN,2018-03-13,60.56
8138916,LEN,2018-03-14,59.9
8138917,LEN,2018-03-15,58.89
8138918,LEN,2018-03-16,59.21
8138919,LEN,2018-03-19,59.06
8138920,LEN,2018-03-20,58.87
8138921,LEN,2018-03-21,59.9
8138922,LEN,2018-03-22,58.68
8138923,LEN,2018-03-23,58.06
8138924,LEN,2018-03-26,59.21
8138925,LEN,2018-03-27,58.67
8148779,LFUS,2018-03-02,209.95
8148780,LFUS,2018-03-05,208.4
8148781,LFUS,2018-03-06,211.98
8148782,LFUS,2018-03-07,214.13
8148783,LFUS,2018-03-08,212.42
8148784,LFUS,2018-03-09,219.4
8148785,LFUS,2018-03-12,222.52
8148786,LFUS,2018-03-13,221.21
8148787,LFUS,2018-03-14,220.07
8148788,LFUS,2018-03-15,220.94
8148789,LFUS,2018-03-16,223.19
8148790,LFUS,2018-03-19,219.7
8148791,LFUS,2018-03-20,219.43
8148792,LFUS,2018-03-21,219.23
8148793,LFUS,2018-03-22,210.56
8148794,LFUS,2018-03-23,204.73
8148795,LFUS,2018-03-26,207.54
8148796,LFUS,2018-03-27,201.89
8152197,LFVN,2018-03-02,4.08
8152198,LFVN,2018-03-05,4.12
8152199,LFVN,2018-03-06,4.15
8152200,LFVN,2018-03-07,4.14
8152201,LFVN,2018-03-08,4.16
8152202,LFVN,2018-03-09,4.11
8152203,LFVN,2018-03-12,4.1
8152204,LFVN,2018-03-13,4.17
8152205,LFVN,2018-03-14,4.18
8152206,LFVN,2018-03-15,4.0
8152207,LFVN,2018-03-16,4.05
8152208,LFVN,2018-03-19,4.09
8152209,LFVN,2018-03-20,4.07
8152210,LFVN,2018-03-21,4.0
8152211,LFVN,2018-03-22,3.96
8152212,LFVN,2018-03-23,3.94
8152213,LFVN,2018-03-26,3.7
8152214,LFVN,2018-03-27,3.62
8165014,LGIH,2018-03-02,56.94
8165015,LGIH,2018-03-05,57.75
8165016,LGIH,2018-03-06,60.67
8165017,LGIH,2018-03-07,62.13
8165018,LGIH,2018-03-08,60.48
8165019,LGIH,2018-03-09,62.85
8165020,LGIH,2018-03-12,64.26
8165021,LGIH,2018-03-13,67.26
8165022,LGIH,2018-03-14,66.15
8165023,LGIH,2018-03-15,64.6
8165024,LGIH,2018-03-16,65.2
8165025,LGIH,2018-03-19,66.11
8165026,LGIH,2018-03-20,67.46
8165027,LGIH,2018-03-21,69.01
8165028,LGIH,2018-03-22,67.85
8165029,LGIH,2018-03-23,68.21
8165030,LGIH,2018-03-26,71.02
8165031,LGIH,2018-03-27,70.19
8171398,LGND,2018-03-02,159.01
8171399,LGND,2018-03-05,162.45
8171400,LGND,2018-03-06,165.87
8171401,LGND,2018-03-07,168.06
8171402,LGND,2018-03-08,174.7
8171403,LGND,2018-03-09,176.04
8171404,LGND,2018-03-12,182.62
8171405,LGND,2018-03-13,178.1
8171406,LGND,2018-03-14,179.1
8171407,LGND,2018-03-15,177.91
8171408,LGND,2018-03-16,171.85
8171409,LGND,2018-03-19,168.39
8171410,LGND,2018-03-20,167.73
8171411,LGND,2018-03-21,166.94
8171412,LGND,2018-03-22,161.87
8171413,LGND,2018-03-23,161.27
8171414,LGND,2018-03-26,168.88
8171415,LGND,2018-03-27,163.23
8178451,LH,2018-03-02,172.23
8178452,LH,2018-03-05,173.99
8178453,LH,2018-03-06,172.72
8178454,LH,2018-03-07,171.45
8178455,LH,2018-03-08,172.8
8178456,LH,2018-03-09,175.75
8178457,LH,2018-03-12,175.61
8178458,LH,2018-03-13,174.65
8178459,LH,2018-03-14,174.35
8178460,LH,2018-03-15,173.83
8178461,LH,2018-03-16,173.83
8178462,LH,2018-03-19,170.58
8178463,LH,2018-03-20,170.5
8178464,LH,2018-03-21,169.57
8178465,LH,2018-03-22,165.7
8178466,LH,2018-03-23,162.49
8178467,LH,2018-03-26,164.74
8178468,LH,2018-03-27,162.73
8181672,LHCG,2018-03-02,61.06
8181673,LHCG,2018-03-05,60.98
8181674,LHCG,2018-03-06,60.87
8181675,LHCG,2018-03-07,62.19
8181676,LHCG,2018-03-08,62.4
8181677,LHCG,2018-03-09,63.87
8181678,LHCG,2018-03-12,64.22
8181679,LHCG,2018-03-13,63.78
8181680,LHCG,2018-03-14,63.79
8181681,LHCG,2018-03-15,63.32
8181682,LHCG,2018-03-16,63.59
8181683,LHCG,2018-03-19,63.07
8181684,LHCG,2018-03-20,61.51
8181685,LHCG,2018-03-21,61.88
8181686,LHCG,2018-03-22,62.23
8181687,LHCG,2018-03-23,62.32
8181688,LHCG,2018-03-26,61.73
8181689,LHCG,2018-03-27,61.03
8186685,LHO,2018-03-02,25.0
8186686,LHO,2018-03-05,25.54
8186687,LHO,2018-03-06,25.39
8186688,LHO,2018-03-07,25.86
8186689,LHO,2018-03-08,25.98
8186690,LHO,2018-03-09,25.98
8186691,LHO,2018-03-12,25.87
8186692,LHO,2018-03-13,25.77
8186693,LHO,2018-03-14,25.79
8186694,LHO,2018-03-15,25.81
8186695,LHO,2018-03-16,26.19
8186696,LHO,2018-03-19,26.05
8186697,LHO,2018-03-20,26.04
8186698,LHO,2018-03-21,25.78
8186699,LHO,2018-03-22,25.05
8186700,LHO,2018-03-23,24.45
8186701,LHO,2018-03-26,24.93
8186702,LHO,2018-03-27,24.84
8187200,LIFE,2018-03-02,3.0
8187201,LIFE,2018-03-05,3.0
8187202,LIFE,2018-03-06,3.0
8187203,LIFE,2018-03-07,3.0
8191881,LII,2018-03-02,197.86
8191882,LII,2018-03-05,199.17
8191883,LII,2018-03-06,202.63
8191884,LII,2018-03-07,204.28
8191885,LII,2018-03-08,206.01
8191886,LII,2018-03-09,209.51
8191887,LII,2018-03-12,211.62
8191888,LII,2018-03-13,212.24
8191889,LII,2018-03-14,212.2
8191890,LII,2018-03-15,211.44
8191891,LII,2018-03-16,212.11
8191892,LII,2018-03-19,208.78
8191893,LII,2018-03-20,209.61
8191894,LII,2018-03-21,211.27
8191895,LII,2018-03-22,206.05
8191896,LII,2018-03-23,202.7
8191897,LII,2018-03-26,204.59
8191898,LII,2018-03-27,201.82
8195092,LINC,2018-03-02,1.88
8195093,LINC,2018-03-05,1.83
8195094,LINC,2018-03-06,1.83
8195095,LINC,2018-03-07,1.81
8195096,LINC,2018-03-08,1.81
8195097,LINC,2018-03-09,1.89
8195098,LINC,2018-03-12,1.84
8195099,LINC,2018-03-13,1.84
8195100,LINC,2018-03-14,1.85
8195101,LINC,2018-03-15,1.85
8195102,LINC,2018-03-16,1.84
8195103,LINC,2018-03-19,1.86
8195104,LINC,2018-03-20,1.97
8195105,LINC,2018-03-21,1.97
8195106,LINC,2018-03-22,1.86
8195107,LINC,2018-03-23,1.9
8195108,LINC,2018-03-26,1.95
8195109,LINC,2018-03-27,1.851
8203099,LION,2018-03-02,23.18
8203100,LION,2018-03-05,23.46
8203101,LION,2018-03-06,23.75
8203102,LION,2018-03-07,23.93
8203103,LION,2018-03-08,23.66
8203104,LION,2018-03-09,23.92
8203105,LION,2018-03-12,23.98
8203106,LION,2018-03-13,24.0
8203107,LION,2018-03-14,23.75
8203108,LION,2018-03-15,23.9
8203109,LION,2018-03-16,24.14
8203110,LION,2018-03-19,24.12
8203111,LION,2018-03-20,23.58
8203112,LION,2018-03-21,23.84
8203113,LION,2018-03-22,23.0
8203114,LION,2018-03-23,22.49
8203115,LION,2018-03-26,23.1
8203116,LION,2018-03-27,22.86
8212695,LKFN,2018-03-02,46.29
8212696,LKFN,2018-03-05,46.92
8212697,LKFN,2018-03-06,47.55
8212698,LKFN,2018-03-07,48.0
8212699,LKFN,2018-03-08,47.77
8212700,LKFN,2018-03-09,48.7
8212701,LKFN,2018-03-12,48.59
8212702,LKFN,2018-03-13,48.45
8212703,LKFN,2018-03-14,47.77
8212704,LKFN,2018-03-15,48.24
8212705,LKFN,2018-03-16,48.24
8212706,LKFN,2018-03-19,48.35
8212707,LKFN,2018-03-20,48.08
8212708,LKFN,2018-03-21,48.19
8212709,LKFN,2018-03-22,47.01
8212710,LKFN,2018-03-23,45.31
8212711,LKFN,2018-03-26,46.54
8212712,LKFN,2018-03-27,45.69
8216338,LKQ,2018-03-02,38.99
8216339,LKQ,2018-03-05,38.92
8216340,LKQ,2018-03-06,39.55
8216341,LKQ,2018-03-07,39.0
8216342,LKQ,2018-03-08,38.79
8216343,LKQ,2018-03-09,39.64
8216344,LKQ,2018-03-12,39.33
8216345,LKQ,2018-03-13,39.42
8216346,LKQ,2018-03-14,39.03
8216347,LKQ,2018-03-15,39.05
8216348,LKQ,2018-03-16,39.55
8216349,LKQ,2018-03-19,39.25
8216350,LKQ,2018-03-20,39.4
8216351,LKQ,2018-03-21,39.5
8216352,LKQ,2018-03-22,37.91
8216353,LKQ,2018-03-23,37.17
8216354,LKQ,2018-03-26,37.86
8216355,LKQ,2018-03-27,37.59
8218949,LL,2018-03-02,23.31
8218950,LL,2018-03-05,23.84
8218951,LL,2018-03-06,24.09
8218952,LL,2018-03-07,24.25
8218953,LL,2018-03-08,24.32
8218954,LL,2018-03-09,25.1
8218955,LL,2018-03-12,25.04
8218956,LL,2018-03-13,24.9
8218957,LL,2018-03-14,24.85
8218958,LL,2018-03-15,24.57
8218959,LL,2018-03-16,25.35
8218960,LL,2018-03-19,24.29
8218961,LL,2018-03-20,24.42
8218962,LL,2018-03-21,24.28
8218963,LL,2018-03-22,23.77
8218964,LL,2018-03-23,23.29
8218965,LL,2018-03-26,23.95
8218966,LL,2018-03-27,23.39
8225449,LLL,2018-03-02,205.25
8225450,LLL,2018-03-05,206.23
8225451,LLL,2018-03-06,205.22
8225452,LLL,2018-03-07,205.37
8225453,LLL,2018-03-08,207.28
8225454,LLL,2018-03-09,210.4
8225455,LLL,2018-03-12,204.77
8225456,LLL,2018-03-13,206.52
8225457,LLL,2018-03-14,203.87
8225458,LLL,2018-03-15,203.75
8225459,LLL,2018-03-16,205.36
8225460,LLL,2018-03-19,206.6
8225461,LLL,2018-03-20,206.79
8225462,LLL,2018-03-21,206.35
8225463,LLL,2018-03-22,200.35
8225464,LLL,2018-03-23,201.7
8225465,LLL,2018-03-26,208.53
8225466,LLL,2018-03-27,204.52
8228168,LLNW,2018-03-02,4.32
8228169,LLNW,2018-03-05,4.43
8228170,LLNW,2018-03-06,4.4
8228171,LLNW,2018-03-07,4.4
8228172,LLNW,2018-03-08,4.38
8228173,LLNW,2018-03-09,4.41
8228174,LLNW,2018-03-12,4.5
8228175,LLNW,2018-03-13,4.37
8228176,LLNW,2018-03-14,4.46
8228177,LLNW,2018-03-15,4.47
8228178,LLNW,2018-03-16,4.45
8228179,LLNW,2018-03-19,4.33
8228180,LLNW,2018-03-20,4.38
8228181,LLNW,2018-03-21,4.4
8228182,LLNW,2018-03-22,4.31
8228183,LLNW,2018-03-23,4.19
8228184,LLNW,2018-03-26,4.25
8228185,LLNW,2018-03-27,4.1
8246518,LLY,2018-03-02,77.23
8246519,LLY,2018-03-05,77.7
8246520,LLY,2018-03-06,77.19
8246521,LLY,2018-03-07,77.44
8246522,LLY,2018-03-08,78.89
8246523,LLY,2018-03-09,79.61
8246524,LLY,2018-03-12,79.04
8246525,LLY,2018-03-13,79.15
8246526,LLY,2018-03-14,78.49
8246527,LLY,2018-03-15,78.75
8246528,LLY,2018-03-16,80.49
8246529,LLY,2018-03-19,78.73
8246530,LLY,2018-03-20,78.37
8246531,LLY,2018-03-21,78.24
8246532,LLY,2018-03-22,76.53
8246533,LLY,2018-03-23,74.76
8246534,LLY,2018-03-26,76.18
8246535,LLY,2018-03-27,75.66
8254176,LM,2018-03-02,39.12
8254177,LM,2018-03-05,39.7
8254178,LM,2018-03-06,39.7
8254179,LM,2018-03-07,39.89
8254180,LM,2018-03-08,39.99
8254181,LM,2018-03-09,41.34
8254182,LM,2018-03-12,41.86
8254183,LM,2018-03-13,41.42
8254184,LM,2018-03-14,41.06
8254185,LM,2018-03-15,41.0
8254186,LM,2018-03-16,41.38
8254187,LM,2018-03-19,40.78
8254188,LM,2018-03-20,40.76
8254189,LM,2018-03-21,41.39
8254190,LM,2018-03-22,39.65
8254191,LM,2018-03-23,38.78
8254192,LM,2018-03-26,40.42
8254193,LM,2018-03-27,39.27
8263606,LMNR,2018-03-02,21.02
8263607,LMNR,2018-03-05,20.94
8263608,LMNR,2018-03-06,20.87
8263609,LMNR,2018-03-07,20.84
8263610,LMNR,2018-03-08,20.77
8263611,LMNR,2018-03-09,21.12
8263612,LMNR,2018-03-12,22.96
8263613,LMNR,2018-03-13,22.92
8263614,LMNR,2018-03-14,23.23
8263615,LMNR,2018-03-15,23.16
8263616,LMNR,2018-03-16,23.03
8263617,LMNR,2018-03-19,22.86
8263618,LMNR,2018-03-20,22.71
8263619,LMNR,2018-03-21,22.77
8263620,LMNR,2018-03-22,22.23
8263621,LMNR,2018-03-23,22.18
8263622,LMNR,2018-03-26,22.12
8263623,LMNR,2018-03-27,22.33
8268126,LMNX,2018-03-02,19.42
8268127,LMNX,2018-03-05,19.69
8268128,LMNX,2018-03-06,20.2
8268129,LMNX,2018-03-07,20.69
8268130,LMNX,2018-03-08,21.06
8268131,LMNX,2018-03-09,21.73
8268132,LMNX,2018-03-12,21.98
8268133,LMNX,2018-03-13,21.55
8268134,LMNX,2018-03-14,21.36
8268135,LMNX,2018-03-15,21.39
8268136,LMNX,2018-03-16,21.48
8268137,LMNX,2018-03-19,21.66
8268138,LMNX,2018-03-20,21.61
8268139,LMNX,2018-03-21,21.57
8268140,LMNX,2018-03-22,21.305
8268141,LMNX,2018-03-23,20.96
8268142,LMNX,2018-03-26,21.17
8268143,LMNX,2018-03-27,20.91
8280047,LMT,2018-03-02,341.72
8280048,LMT,2018-03-05,342.36
8280049,LMT,2018-03-06,339.5
8280050,LMT,2018-03-07,342.2
8280051,LMT,2018-03-08,341.78
8280052,LMT,2018-03-09,340.49
8280053,LMT,2018-03-12,333.1
8280054,LMT,2018-03-13,333.46
8280055,LMT,2018-03-14,331.68
8280056,LMT,2018-03-15,333.23
8280057,LMT,2018-03-16,331.4
8280058,LMT,2018-03-19,335.25
8280059,LMT,2018-03-20,335.6
8280060,LMT,2018-03-21,335.47
8280061,LMT,2018-03-22,327.15
8280062,LMT,2018-03-23,336.31
8280063,LMT,2018-03-26,343.93
8280064,LMT,2018-03-27,338.85
8288484,LNC,2018-03-02,73.73
8288485,LNC,2018-03-05,74.9
8288486,LNC,2018-03-06,75.85
8288487,LNC,2018-03-07,76.04
8288488,LNC,2018-03-08,76.4
8288489,LNC,2018-03-09,78.71
8288490,LNC,2018-03-12,78.41
8288491,LNC,2018-03-13,77.84
8288492,LNC,2018-03-14,76.27
8288493,LNC,2018-03-15,76.49
8288494,LNC,2018-03-16,76.36
8288495,LNC,2018-03-19,75.8
8288496,LNC,2018-03-20,76.56
8288497,LNC,2018-03-21,77.2
8288498,LNC,2018-03-22,73.6
8288499,LNC,2018-03-23,70.36
8288500,LNC,2018-03-26,73.11
8288501,LNC,2018-03-27,71.96
8295540,LNCE,2018-03-02,49.94
8295541,LNCE,2018-03-05,49.95
8295542,LNCE,2018-03-06,49.96
8295543,LNCE,2018-03-07,49.92
8295544,LNCE,2018-03-08,49.94
8295545,LNCE,2018-03-09,49.96
8295546,LNCE,2018-03-12,49.97
8295547,LNCE,2018-03-13,49.94
8295548,LNCE,2018-03-14,49.94
8295549,LNCE,2018-03-15,49.95
8295550,LNCE,2018-03-16,50.0
8295551,LNCE,2018-03-19,49.96
8295552,LNCE,2018-03-20,49.96
8295553,LNCE,2018-03-21,49.96
8295554,LNCE,2018-03-22,49.97
8295555,LNCE,2018-03-23,49.98
8301103,LNDC,2018-03-02,12.95
8301104,LNDC,2018-03-05,13.05
8301105,LNDC,2018-03-06,13.25
8301106,LNDC,2018-03-07,13.75
8301107,LNDC,2018-03-08,13.8
8301108,LNDC,2018-03-09,14.35
8301109,LNDC,2018-03-12,14.4
8301110,LNDC,2018-03-13,14.45
8301111,LNDC,2018-03-14,13.9
8301112,LNDC,2018-03-15,13.35
8301113,LNDC,2018-03-16,13.3
8301114,LNDC,2018-03-19,13.45
8301115,LNDC,2018-03-20,13.2
8301116,LNDC,2018-03-21,13.05
8301117,LNDC,2018-03-22,13.0
8301118,LNDC,2018-03-23,12.9
8301119,LNDC,2018-03-26,12.95
8301120,LNDC,2018-03-27,12.9
8307141,LNG,2018-03-02,52.18
8307142,LNG,2018-03-05,53.29
8307143,LNG,2018-03-06,54.7
8307144,LNG,2018-03-07,54.05
8307145,LNG,2018-03-08,53.96
8307146,LNG,2018-03-09,54.04
8307147,LNG,2018-03-12,53.63
8307148,LNG,2018-03-13,53.9
8307149,LNG,2018-03-14,53.66
8307150,LNG,2018-03-15,53.64
8307151,LNG,2018-03-16,54.32
8307152,LNG,2018-03-19,52.49
8307153,LNG,2018-03-20,52.98
8307154,LNG,2018-03-21,54.14
8307155,LNG,2018-03-22,52.02
8307156,LNG,2018-03-23,52.01
8307157,LNG,2018-03-26,52.5
8307158,LNG,2018-03-27,53.06
8315596,LNN,2018-03-02,89.06
8315597,LNN,2018-03-05,90.04
8315598,LNN,2018-03-06,91.25
8315599,LNN,2018-03-07,91.89
8315600,LNN,2018-03-08,92.39
8315601,LNN,2018-03-09,93.0
8315602,LNN,2018-03-12,92.78
8315603,LNN,2018-03-13,92.66
8315604,LNN,2018-03-14,92.55
8315605,LNN,2018-03-15,92.27
8315606,LNN,2018-03-16,92.65
8315607,LNN,2018-03-19,92.28
8315608,LNN,2018-03-20,92.26
8315609,LNN,2018-03-21,91.71
8315610,LNN,2018-03-22,88.22
8315611,LNN,2018-03-23,87.58
8315612,LNN,2018-03-26,89.56
8315613,LNN,2018-03-27,88.98
8323214,LNT,2018-03-02,38.22
8323215,LNT,2018-03-05,38.93
8323216,LNT,2018-03-06,38.17
8323217,LNT,2018-03-07,38.06
8323218,LNT,2018-03-08,38.32
8323219,LNT,2018-03-09,38.71
8323220,LNT,2018-03-12,39.21
8323221,LNT,2018-03-13,39.3
8323222,LNT,2018-03-14,39.54
8323223,LNT,2018-03-15,39.66
8323224,LNT,2018-03-16,40.13
8323225,LNT,2018-03-19,39.83
8323226,LNT,2018-03-20,39.68
8323227,LNT,2018-03-21,39.66
8323228,LNT,2018-03-22,39.83
8323229,LNT,2018-03-23,39.45
8323230,LNT,2018-03-26,39.84
8323231,LNT,2018-03-27,40.53
8328271,LOGM,2018-03-02,119.45
8328272,LOGM,2018-03-05,122.25
8328273,LOGM,2018-03-06,120.1
8328274,LOGM,2018-03-07,123.1
8328275,LOGM,2018-03-08,122.8
8328276,LOGM,2018-03-09,126.25
8328277,LOGM,2018-03-12,127.75
8328278,LOGM,2018-03-13,127.5
8328279,LOGM,2018-03-14,127.15
8328280,LOGM,2018-03-15,127.95
8328281,LOGM,2018-03-16,126.45
8328282,LOGM,2018-03-19,124.35
8328283,LOGM,2018-03-20,125.75
8328284,LOGM,2018-03-21,124.65
8328285,LOGM,2018-03-22,119.3
8328286,LOGM,2018-03-23,115.55
8328287,LOGM,2018-03-26,119.8
8328288,LOGM,2018-03-27,115.6
8330622,LOPE,2018-03-02,97.45
8330623,LOPE,2018-03-05,98.18
8330624,LOPE,2018-03-06,101.66
8330625,LOPE,2018-03-07,104.43
8330626,LOPE,2018-03-08,105.55
8330627,LOPE,2018-03-09,107.45
8330628,LOPE,2018-03-12,107.96
8330629,LOPE,2018-03-13,106.94
8330630,LOPE,2018-03-14,106.29
8330631,LOPE,2018-03-15,105.73
8330632,LOPE,2018-03-16,105.33
8330633,LOPE,2018-03-19,105.73
8330634,LOPE,2018-03-20,106.53
8330635,LOPE,2018-03-21,105.53
8330636,LOPE,2018-03-22,104.38
8330637,LOPE,2018-03-23,103.32
8330638,LOPE,2018-03-26,106.33
8330639,LOPE,2018-03-27,106.0
8333810,LORL,2018-03-02,44.95
8333811,LORL,2018-03-05,45.35
8333812,LORL,2018-03-06,46.1
8333813,LORL,2018-03-07,45.95
8333814,LORL,2018-03-08,45.6
8333815,LORL,2018-03-09,46.6
8333816,LORL,2018-03-12,47.15
8333817,LORL,2018-03-13,46.15
8333818,LORL,2018-03-14,45.4
8333819,LORL,2018-03-15,45.1
8333820,LORL,2018-03-16,45.25
8333821,LORL,2018-03-19,45.0
8333822,LORL,2018-03-20,44.85
8333823,LORL,2018-03-21,45.25
8333824,LORL,2018-03-22,44.75
8333825,LORL,2018-03-23,43.95
8333826,LORL,2018-03-26,43.65
8333827,LORL,2018-03-27,42.35
8336850,LOV,2018-03-02,15.08
8336851,LOV,2018-03-05,14.78
8336852,LOV,2018-03-06,14.87
8336853,LOV,2018-03-07,14.65
8336854,LOV,2018-03-08,14.5
8336855,LOV,2018-03-09,14.7
8336856,LOV,2018-03-12,14.5989
8336857,LOV,2018-03-13,14.1374
8336858,LOV,2018-03-14,14.6
8336859,LOV,2018-03-15,14.52
8336860,LOV,2018-03-16,14.8092
8336861,LOV,2018-03-19,14.52
8336862,LOV,2018-03-20,14.9555
8336863,LOV,2018-03-21,14.7331
8336864,LOV,2018-03-22,14.41
8336865,LOV,2018-03-23,14.2305
8336866,LOV,2018-03-26,14.5999
8336867,LOV,2018-03-27,14.9499
8345103,LOW,2018-03-02,85.34
8345104,LOW,2018-03-05,86.33
8345105,LOW,2018-03-06,87.12
8345106,LOW,2018-03-07,86.11
8345107,LOW,2018-03-08,86.16
8345108,LOW,2018-03-09,87.28
8345109,LOW,2018-03-12,87.68
8345110,LOW,2018-03-13,86.14
8345111,LOW,2018-03-14,86.38
8345112,LOW,2018-03-15,85.54
8345113,LOW,2018-03-16,87.0
8345114,LOW,2018-03-19,85.79
8345115,LOW,2018-03-20,85.73
8345116,LOW,2018-03-21,87.25
8345117,LOW,2018-03-22,85.7
8345118,LOW,2018-03-23,83.77
8345119,LOW,2018-03-26,89.3
8345120,LOW,2018-03-27,85.96
8346081,LPG,2018-03-02,7.47
8346082,LPG,2018-03-05,7.59
8346083,LPG,2018-03-06,7.78
8346084,LPG,2018-03-07,7.6
8346085,LPG,2018-03-08,7.57
8346086,LPG,2018-03-09,7.77
8346087,LPG,2018-03-12,7.94
8346088,LPG,2018-03-13,7.86
8346089,LPG,2018-03-14,7.92
8346090,LPG,2018-03-15,7.74
8346091,LPG,2018-03-16,8.02
8346092,LPG,2018-03-19,7.9
8346093,LPG,2018-03-20,7.72
8346094,LPG,2018-03-21,7.93
8346095,LPG,2018-03-22,7.7
8346096,LPG,2018-03-23,7.49
8346097,LPG,2018-03-26,7.64
8346098,LPG,2018-03-27,7.62
8347659,LPI,2018-03-02,8.61
8347660,LPI,2018-03-05,8.86
8347661,LPI,2018-03-06,8.72
8347662,LPI,2018-03-07,8.64
8347663,LPI,2018-03-08,8.64
8347664,LPI,2018-03-09,8.96
8347665,LPI,2018-03-12,8.73
8347666,LPI,2018-03-13,8.53
8347667,LPI,2018-03-14,8.5
8347668,LPI,2018-03-15,8.45
8347669,LPI,2018-03-16,8.53
8347670,LPI,2018-03-19,8.37
8347671,LPI,2018-03-20,8.56
8347672,LPI,2018-03-21,9.07
8347673,LPI,2018-03-22,8.62
8347674,LPI,2018-03-23,8.8
8347675,LPI,2018-03-26,8.89
8347676,LPI,2018-03-27,8.58
8349508,LPLA,2018-03-02,63.48
8349509,LPLA,2018-03-05,63.92
8349510,LPLA,2018-03-06,64.27
8349511,LPLA,2018-03-07,64.02
8349512,LPLA,2018-03-08,64.05
8349513,LPLA,2018-03-09,65.45
8349514,LPLA,2018-03-12,65.45
8349515,LPLA,2018-03-13,64.99
8349516,LPLA,2018-03-14,64.56
8349517,LPLA,2018-03-15,64.46
8349518,LPLA,2018-03-16,65.96
8349519,LPLA,2018-03-19,64.32
8349520,LPLA,2018-03-20,63.95
8349521,LPLA,2018-03-21,64.12
8349522,LPLA,2018-03-22,61.06
8349523,LPLA,2018-03-23,58.41
8349524,LPLA,2018-03-26,60.74
8349525,LPLA,2018-03-27,59.47
8354257,LPNT,2018-03-02,46.3
8354258,LPNT,2018-03-05,46.65
8354259,LPNT,2018-03-06,47.4
8354260,LPNT,2018-03-07,48.2
8354261,LPNT,2018-03-08,48.4
8354262,LPNT,2018-03-09,48.35
8354263,LPNT,2018-03-12,48.65
8354264,LPNT,2018-03-13,47.15
8354265,LPNT,2018-03-14,47.3
8354266,LPNT,2018-03-15,49.4
8354267,LPNT,2018-03-16,51.1
8354268,LPNT,2018-03-19,51.05
8354269,LPNT,2018-03-20,49.95
8354270,LPNT,2018-03-21,50.25
8354271,LPNT,2018-03-22,49.675
8354272,LPNT,2018-03-23,48.25
8354273,LPNT,2018-03-26,48.15
8354274,LPNT,2018-03-27,46.9
8358776,LPSN,2018-03-02,15.25
8358777,LPSN,2018-03-05,15.15
8358778,LPSN,2018-03-06,15.35
8358779,LPSN,2018-03-07,15.6
8358780,LPSN,2018-03-08,15.35
8358781,LPSN,2018-03-09,15.6
8358782,LPSN,2018-03-12,15.75
8358783,LPSN,2018-03-13,15.55
8358784,LPSN,2018-03-14,15.45
8358785,LPSN,2018-03-15,15.7
8358786,LPSN,2018-03-16,15.75
8358787,LPSN,2018-03-19,15.55
8358788,LPSN,2018-03-20,15.4
8358789,LPSN,2018-03-21,15.4
8358790,LPSN,2018-03-22,15.1
8358791,LPSN,2018-03-23,15.15
8358792,LPSN,2018-03-26,15.85
8358793,LPSN,2018-03-27,15.75
8367912,LPX,2018-03-02,28.44
8367913,LPX,2018-03-05,27.99
8367914,LPX,2018-03-06,28.64
8367915,LPX,2018-03-07,28.13
8367916,LPX,2018-03-08,27.82
8367917,LPX,2018-03-09,28.42
8367918,LPX,2018-03-12,28.59
8367919,LPX,2018-03-13,28.56
8367920,LPX,2018-03-14,28.53
8367921,LPX,2018-03-15,29.11
8367922,LPX,2018-03-16,29.66
8367923,LPX,2018-03-19,29.04
8367924,LPX,2018-03-20,28.85
8367925,LPX,2018-03-21,29.01
8367926,LPX,2018-03-22,28.1
8367927,LPX,2018-03-23,27.95
8367928,LPX,2018-03-26,29.01
8367929,LPX,2018-03-27,28.5
8368910,LQ,2018-03-02,18.12
8368911,LQ,2018-03-05,18.22
8368912,LQ,2018-03-06,18.32
8368913,LQ,2018-03-07,18.13
8368914,LQ,2018-03-08,18.13
8368915,LQ,2018-03-09,18.81
8368916,LQ,2018-03-12,18.68
8368917,LQ,2018-03-13,18.65
8368918,LQ,2018-03-14,18.55
8368919,LQ,2018-03-15,18.47
8368920,LQ,2018-03-16,18.69
8368921,LQ,2018-03-19,18.48
8368922,LQ,2018-03-20,18.53
8368923,LQ,2018-03-21,18.79
8368924,LQ,2018-03-22,18.57
8368925,LQ,2018-03-23,18.29
8368926,LQ,2018-03-26,18.66
8368927,LQ,2018-03-27,18.61
